CBSA,CBSA Title,MSA_central_outlying,Year,NAME,zip_code,total_population,median_age_all,median_age_white,median_age_black,avg_hhd_sz_all,avg_hhd_sz_ownocc,avg_hhd_sz_renter,median_hhd_inc_all,median_hhd_inc_white,median_hhd_inc_black,median_hhd_inc_hisp,median_gross_rent,med_gr_rent_pct_hhd_inc,house_value_q1,house_value_median,house_value_q3,race_pct_white,race_pct_black,race_pct_amerind_aknat,race_pct_asian,race_pct_pacisld,race_pct_other,race_pct_twoplus,ethnicity_pct_hisp,geomob_same_house_1yr_all,geomob_same_house_1yr_white,geomob_same_house_1yr_black,geomob_moved_in_county_1yr_all,geomob_moved_in_county_1yr_white,geomob_moved_in_county_1yr_black,geomob_moved_diff_state_1yr_all,geomob_moved_diff_state_1yr_white,geomob_moved_diff_state_1yr_black,occupied_housing_pct_pop,occupied_owner_pct_pop,occupied_renter_pct_pop,hhd_pct_no_vehicle,hhd_4plus_no_vehicle,houseburden_over30pct_inc_renters,houseburden_over30pct_inc_own_mrtg,houseburden_over30pct_inc_own_nomrtg,houseburden_over30pct_inc_all,edu_pop_no_hs_diploma,edu_pop_bach_degree_plus,edu_pop_grad_degree_plus,hhd_comp_pct_married,hhd_comp_pct_married_chldrn,hhd_comp_pct_sgl_prnt,pop_pct_65over,pop_below_poverty_all,pop_below_poverty_white,pop_below_poverty_black,pop_over65_live_alone,pop_pct_disability,hhd_pct_food_assist,hhd_chld_pct_food_assist,hhd_sglprt_pct_food_assist,pop_pct_medicaid,pop_pct_no_hltinsur,supermarkets,ConvenienceStore,AlcoholStore,PhysicianOffice,MentalHlthSpecialist,MentalHlthPractice,ChildcareFacility,fast_food,BINGE,BPHIGH,BPMED,CHECKUP,COREM,COREW,CSMOKING,DENTAL,DEPRESSION,DIABETES,GHLTH,LPA,MHLTH,OBESITY,PHLTH,SLEEP,NatWalkInd_zip,calc_mhv_to_mhi_all,calc_mhv_to_mhi_white,calc_mhv_to_mhi_black,calc_mhv_to_mhi_hisp,calc_houseburden_renter_salary_need,calc_houseburden_renter_salary_gap_white,calc_houseburden_renter_salary_gap_black,flag_vuln_BDC_rpt,BP_rank,flag_bp_group,median_hhd_inc_white_PctChg,median_hhd_inc_black_PctChg,median_gross_rent_PctChg,vcnthouse_value_median_PctChg,houseburden_over30pct_inc_renters_Chg,houseburden_over30pct_inc_all_Chg,pop_below_poverty_all_Chg,pop_below_poverty_white_Chg,pop_below_poverty_black_Chg,calc_mhv_to_mhi_all_Chg,calc_mhv_to_mhi_white_Chg,calc_mhv_to_mhi_black_Chg,calc_houseburden_renter_salary_need_PctChg,tbl_datetime
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Central,2020,ZCTA5 37027,37027,57096,41.8,42.8,38.1,2.77,2.89,2.14,133254,140550,101076,140787,1621,28.1,452700,627700,839400,0.856539863,0.038041194,0.001313577,0.068761384,0,0.004133389,0.031210593,0.037533277,0.888047717,0.902862081,0.755442334,0.05140558,0.044834468,0.210745716,0.025111617,0.022715582,0.013432145,0.998231049,0.870479867,0.129520133,0.018148292,0.003604785,0.437174291,0.229508197,0.098834174,0.227872671,0.015837164,0.760449605,0.315813249,0.686335404,0.318031832,0.033676242,0.147505955,0.031826325,0.022394028,0.133209991,0.208492366,0.059985267,0.005774457,0.001116071,0.000873447,0.030185568,0.031237942,8,,7,124,9,8,7,66,0.157,0.319,0.767,0.75,0.431,0.442,0.11,0.722,0.217,0.085,0.084,0.147,0.123,0.276,0.07,0.289,7.549391776,4.710552779,4.466026325,6.21017848,4.458508243,64840,75710,36236,0,0.071774194,1_Low,0.199846338,-0.328956017,0.226172466,0.376535088,0.042103055,0.008207399,-0.002192662,-0.01101891,0.07537133,0.896887144,0.573248453,3.182792587,0.226172466,12/5/22 9:15
17300,"Clarksville, TN-KY",Outlying,2015,ZCTA5 37028,37028,831,48.8,34.9,,2.53,2.33,5.27,45813,51397,,,,,72100,104000,144400,0.85198556,0.031287605,0.068592058,0,0,0,0.048134777,0.048134777,0.936802974,0.928362573,0.961538462,0.003717472,0.001461988,0.038461538,0,0,0,0.993983153,0.859564165,0.140435835,0,0,1,0.299492386,0.111111111,0.28440367,0.126353791,0.05234657,0.02166065,0.565749235,0.205533597,0,0.152827918,0.190132371,0.199152542,0.038461538,0.196850394,0.225030084,0.177370031,0.140672783,0.073394495,0.460890493,0.121540313,,,,,,,,,,,,,,,,,,,,,,,,,,2.270098007,2.023464405,,,,,,,,,,,,,,,,,,,,,,12/5/22 9:15
17300,"Clarksville, TN-KY",Outlying,2020,ZCTA5 37028,37028,434,48.3,48.3,,1.64,1.87,,80489,80489,,,,,98000,201400,245200,0.99078341,0.002304147,0,0.002304147,0,0.002304147,0.002304147,0.002304147,0.838709677,0.844186047,0,0.15437788,0.153488372,1,0.002304147,0.002325581,0,0.988479263,0.841491841,0.158508159,0,0,0,0,0,0,0,0.428115016,0.242811502,0.409961686,0.14559387,0,0.290322581,0.006912442,0.002325581,1,0.682539683,0.147465438,0,0,0,0.094470046,0.073732719,,,,,,,,,0.144,0.392,0.784,0.747,0.386,0.333,0.232,0.575,0.263,0.125,0.169,0.256,0.165,0.37,0.121,0.35,3.655712679,2.50220527,2.50220527,,,,,,0,0.395967742,2_Mod,0.566025254,,,0.936538462,-1,-0.28440367,-0.183219928,-0.196826961,0.961538462,0.232107263,0.478740866,,,12/5/22 9:15
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Outlying,2015,ZCTA5 37029,37029,5484,44.6,44.6,60,2.78,2.86,2.39,70907,72328,,,779,20.8,145400,218100,287100,0.962618527,0.017140773,0.000547046,0.000729395,0,0.000729395,0.018234865,0.011123268,0.929507289,0.932336592,0.755319149,0.028049456,0.027985432,0,0.0143938,0.014951121,0,0.984500365,0.857195777,0.142804223,0.012352033,0.008733624,0.232919255,0.271863118,0.036906854,0.196603191,0.098413485,0.207982152,0.106841844,0.707668554,0.329434698,0.046783626,0.189277899,0.056032123,0.05403868,0.138297872,0.152657005,0.131291028,0.053525476,0.032424086,0.020586722,0.096097739,0.060357403,,,,,,,,,,,,,,,,,,,,,,,,,,3.075859929,3.015429709,,,31160,41168,,,,,,,,,,,,,,,,,,12/5/22 9:15
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Outlying,2020,ZCTA5 37029,37029,7166,41.4,41,56.4,2.8,2.8,2.79,84848,84863,,,840,22.9,180500,243100,350700,0.971950879,0.00655875,0,0.000976835,0,0.005023723,0.015489813,0.044655317,0.922341024,0.920081077,1,0.020118177,0.020703634,0,0.003095104,0.003185174,0,0.984510187,0.934372785,0.065627215,0.010722796,0.011560694,0.192771084,0.173130194,0.061674009,0.134233519,0.06700627,0.266261755,0.07072884,0.698173153,0.213661636,0.018665608,0.157270444,0.044661549,0.045519816,0.063829787,0.186932849,0.141641083,0.035742653,0.029388403,0.013105639,0.114987441,0.062936087,,,,,,,,,0.15,0.351,0.754,0.728,0.391,0.371,0.214,0.62,0.258,0.103,0.138,0.229,0.163,0.35,0.103,0.342,5.054394537,2.865123515,2.864617089,,,33600,51263,,0,0.15,1_Low,0.173307709,,0.07830552,0.114626318,-0.04014817,-0.062369672,-0.011370573,-0.008518864,-0.074468085,-0.210736414,-0.15081262,,0.07830552,12/5/22 9:15
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Outlying,2015,ZCTA5 37030,37030,6624,43.5,44.2,43.5,2.31,2.46,1.95,39090,39614,,,421,27.4,70300,112900,180600,0.930706522,0.042874396,0,0.003019324,0,0.011020531,0.012379227,0.027475845,0.879860267,0.873306122,0.975352113,0.057867558,0.059755102,0.024647887,0.008353584,0.008979592,0,0.965126812,0.749569842,0.250430158,0.081256771,0.018108652,0.34872418,0.27264574,0.093862816,0.241603467,0.196086682,0.104565538,0.03429413,0.506681112,0.285635053,0.110926234,0.1875,0.17677643,0.173971679,0.27755102,0.361445783,0.196739301,0.183820874,0.084507042,0.039364391,0.240790092,0.090923342,,,,,,,,,,,,,,,,,,,,,,,,,,2.888206702,2.850002524,,,16840,22774,,,,,,,,,,,,,,,,,,12/5/22 9:15
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Outlying,2020,ZCTA5 37030,37030,7674,40.6,40.9,21.1,2.42,2.51,2.22,44531,45339,,,599,22.1,102900,165500,249700,0.91555903,0.046651029,0.004691165,0.002736513,0,0.015506906,0.014855356,0.043523586,0.892006353,0.896242775,0.832402235,0.069878242,0.067196532,0.117318436,0.010455267,0.011416185,0,0.973807662,0.725679111,0.274320889,0.056689342,0,0.286486486,0.332417582,0.091588785,0.235179786,0.177544248,0.163163717,0.047566372,0.495302883,0.162293489,0.080984775,0.171488142,0.19229737,0.163681375,0.557324841,0.366013072,0.206449023,0.160997732,0.079365079,0.055717525,0.261439657,0.090982071,3,3,,5,,,3,4,0.138,0.399,0.781,0.743,0.334,0.313,0.261,0.516,0.275,0.133,0.199,0.297,0.18,0.379,0.137,0.365,6.282184752,3.716512093,3.650279009,,,23960,21379,,0,0.454032258,2_Mod,0.144519614,,0.42280285,0.465899026,-0.062237693,-0.006423681,0.01552094,-0.010290304,0.27977382,0.82830539,0.800276485,,0.42280285,12/5/22 9:15
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Central,2015,ZCTA5 37031,37031,4399,38.7,40,55.6,2.88,2.72,3.87,57246,57340,45714,,1239,21.9,100100,142400,184900,0.977040236,0.016140032,0,0.000227324,0,0.000454649,0.006137759,0.000454649,0.791168353,0.786908406,0.985915493,0.129484821,0.132564163,0,0.054047838,0.054862256,0,0.995908161,0.810317279,0.189682721,0.02103879,0.022364217,0.181395349,0.306949807,0.037037037,0.241288626,0.154962084,0.122650841,0.035278602,0.635765943,0.236863379,0.122069523,0.157535804,0.06455292,0.064440813,0.056338028,0.141823444,0.167310752,0.093359632,0.049309665,0.042735043,0.145487611,0.105251193,,,,,,,,,,,,,,,,,,,,,,,,,,2.487510044,2.483432159,3.115019469,,49560,7780,-3846,,,,,,,,,,,,,,,,,12/5/22 9:15
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Central,2020,ZCTA5 37031,37031,4149,42.6,42.7,54.5,2.48,2.49,2.4,75393,74176,101023,,1035,15.4,145300,205000,336800,0.927452398,0.033020005,0.000241022,0,0.004097373,0.007230658,0.027958544,0.020486864,0.926438456,0.923856549,1,0.046613256,0.04989605,0,0.007526099,0.008056133,0,0.995661605,0.9365771,0.0634229,0.006006006,0,0.275229358,0.165550239,0.17221135,0.174774775,0.115311909,0.176118463,0.053245117,0.636636637,0.192792793,0.010810811,0.194986744,0.078332128,0.072245322,0,0.207663782,0.187274042,0.045045045,0.028228228,0.026426426,0.124126295,0.06604001,,,,,,,,,0.157,0.352,0.747,0.727,0.367,0.386,0.236,0.605,0.268,0.109,0.147,0.245,0.17,0.373,0.109,0.331,3.365432624,2.719085326,2.763697153,2.029240866,,41400,32776,59623,0,0.158064516,1_Low,0.293617021,1.209891937,-0.16464891,0.439606742,0.093834009,-0.066513851,0.013779209,0.00780451,-0.056338028,0.231575282,0.280264994,-1.085778603,-0.16464891,12/5/22 9:15
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Outlying,2015,ZCTA5 37032,37032,4094,44.4,44.3,44.7,2.53,2.32,3.28,51406,50742,108867,,870,23.1,132900,182900,278100,0.948705423,0.037860283,0.00073278,0,0,0.00048852,0.012212995,0.004396678,0.882843137,0.881136951,0.916129032,0.0125,0.013178295,0,0.06004902,0.061498708,0.012903226,1,0.712261847,0.287738153,0.001236094,0,0.300835655,0.446945338,0.1711146,0.305933251,0.122394082,0.138870208,0.074983188,0.677997528,0.266666667,0.065020576,0.146067416,0.141038198,0.137842024,0.116129032,0.204013378,0.186614558,0.165636588,0.096415328,0.03461063,0.183194919,0.123351246,,,,,,,,,,,,,,,,,,,,,,,,,,3.557950434,3.604509085,1.680031598,,34800,15942,74067,,,,,,,,,,,,,,,,,12/5/22 9:15
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Outlying,2020,ZCTA5 37032,37032,5227,36.1,36.2,49.1,3.03,2.97,3.28,74760,74856,66484,,808,22.9,143700,209500,301500,0.969772336,0.018174861,0,0.001721829,0,0,0.010330974,0.018366176,0.925272547,0.922856558,1,0.042418236,0.043789646,0,0.017839445,0.018416206,0,0.998852114,0.780693354,0.219306646,0.008715863,0,0.286532951,0.111801242,0.002463054,0.121441023,0.140685544,0.24023845,0.084053651,0.658338175,0.338175479,0.010459035,0.10694471,0.057290669,0.053941909,0.273684211,0.250447227,0.123062201,0.098779779,0.028471819,0.002905288,0.129569378,0.084019139,,,,,,,,,0.16,0.352,0.741,0.729,0.403,0.346,0.222,0.585,0.264,0.102,0.144,0.233,0.169,0.335,0.105,0.342,3.746124708,2.802300696,2.79870685,3.151134107,,32320,42536,34164,0,0.158064516,1_Low,0.475227622,-0.389309892,-0.071264368,0.145434664,-0.014302703,-0.184492228,-0.083747529,-0.083900115,0.157555178,-0.755649738,-0.805802235,1.471102509,-0.071264368,12/5/22 9:15
99999,,Outlying,2015,ZCTA5 37033,37033,7621,44.3,44.3,57.1,2.5,2.59,2.26,37403,37213,,,596,33.2,75300,116000,198300,0.920876525,0.040152211,0.000918515,0,0,0.018763942,0.019288807,0.044482351,0.876567921,0.872877667,0.879084967,0.072991727,0.077637498,0,0.013477449,0.014656799,0,0.961947251,0.757468285,0.242531715,0.104166667,0.049209139,0.437817259,0.348731884,0.088803089,0.280737705,0.212155745,0.154985755,0.078442545,0.50102459,0.218191109,0.127746551,0.190394961,0.178764747,0.181601667,0.326315789,0.263752826,0.20223342,0.194672131,0.06489071,0.038592896,0.156747923,0.188070271,,,,,,,,,,,,,,,,,,,,,,,,,,3.101355506,3.117190229,,,23840,13373,,,,,,,,,,,,,,,,,,12/5/22 9:15
99999,,Outlying,2020,ZCTA5 37033,37033,7604,49.2,49.3,42.4,2.41,2.38,2.52,45149,44846,,,645,28.5,78200,131400,184300,0.961862178,0.008811152,0.013150973,0,0.001183588,0.001841136,0.013150973,0.027222514,0.874933475,0.875311376,0.776119403,0.084619478,0.085247717,0.104477612,0.013437999,0.013977304,0,0.961073119,0.749178982,0.250821018,0.04886101,0.042553191,0.376373626,0.168624161,0.11361587,0.198415319,0.163058659,0.107018156,0.037185754,0.554638495,0.201056454,0.034334764,0.239347712,0.135695646,0.135930613,0.4,0.307414105,0.223682409,0.156157148,0.044569165,0.02013866,0.218754278,0.098425736,,,,6,,,,4,0.133,0.422,0.797,0.763,0.366,0.329,0.247,0.524,0.268,0.143,0.202,0.298,0.172,0.37,0.137,0.343,4.994227604,2.910363463,2.930027204,,,25800,19046,,0,0.691129032,2_Mod,0.205116492,,0.082214765,0.132758621,-0.061443633,-0.082322386,-0.043069101,-0.045671054,0.073684211,-0.190992043,-0.187163025,,0.082214765,12/5/22 9:15
30280,"Lewisburg, TN",Central,2015,ZCTA5 37034,37034,7005,37.1,37.1,48.5,2.82,2.83,2.74,55833,57895,,80391,823,36.4,97700,144300,181500,0.988294076,0.007708779,0.002141328,0,0,0.000856531,0.000999286,0.010135617,0.913080895,0.912481858,1,0.051491681,0.052104499,0,0.009323006,0.009433962,0,1,0.873804425,0.126195575,0.017684887,0.004166667,0.504643963,0.277628032,0.130690162,0.266881029,0.119982736,0.18256366,0.034743202,0.661977492,0.345647773,0.079959514,0.116059957,0.143611706,0.144590495,0.092592593,0.183271833,0.144753747,0.116559486,0.058681672,0.035771704,0.140185582,0.093932905,,,,,,,,,,,,,,,,,,,,,,,,,,2.584493042,2.492443216,,1.79497705,32920,24975,,,,,,,,,,,,,,,,,,12/5/22 9:15
30280,"Lewisburg, TN",Central,2020,ZCTA5 37034,37034,7576,39.3,39.2,50.3,2.77,2.85,2.43,66627,67401,58375,,1075,31.1,131000,204500,315100,0.941393875,0.014519535,0.001715945,0.004223865,0,0,0.038146779,0.010823654,0.918410596,0.917802445,0.909090909,0.020927152,0.022200365,0,0.009801325,0.010397639,0,1,0.842529039,0.157470961,0.009150805,0,0.480651731,0.226308345,0.053204353,0.219619327,0.063075416,0.205484819,0.059745348,0.624084919,0.237920937,0.064421669,0.147307286,0.087203917,0.077885562,0.090909091,0.1890681,0.121172122,0.063689605,0.025256223,0.010248902,0.145195354,0.064545935,,,,,,,,4,0.16,0.341,0.74,0.732,0.387,0.358,0.228,0.586,0.27,0.103,0.148,0.236,0.171,0.35,0.108,0.37,4.395056777,3.069326249,3.034079613,3.503211991,,43000,24401,15375,0,0.122580645,1_Low,0.164193799,,0.306196841,0.417186417,-0.023992232,-0.047261702,-0.056407789,-0.066704934,-0.001683502,0.484833207,0.541636397,,0.306196841,12/5/22 9:15
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Outlying,2015,ZCTA5 37035,37035,3170,40.2,40.7,56.5,2.58,2.66,2.01,47188,49137,,,970,35,84000,132800,185700,0.94384858,0.0170347,0.002523659,0,0.030283912,0,0.006309148,0,0.933753943,0.942847594,0.648148148,0.043533123,0.046122995,0,0.01955836,0.007687166,0.351851852,1,0.910410095,0.089589905,0.023634882,0,0.666666667,0.406015038,0.090261283,0.327628362,0.184372256,0.176031607,0.074626866,0.531377343,0.276756757,0.125405405,0.116403785,0.148580442,0.14171123,0.5,0.116531165,0.099683544,0.086389568,0.040749796,0.032599837,0.091455696,0.132278481,,,,,,,,,,,,,,,,,,,,,,,,,,2.814274816,2.702647699,,,38800,10337,,,,,,,,,,,,,,,,,,12/5/22 9:15
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Outlying,2020,ZCTA5 37035,37035,3709,37.6,37.2,,2.46,2.44,2.63,63412,61371,,,736,19.3,99000,162600,238200,0.948234025,0.009436506,0.004583446,0.008627662,0,0.015098409,0.014019951,0.016716096,0.862418946,0.87123696,1,0.08063152,0.076304024,0,0.002819284,0.002980626,0,1,0.863844702,0.136155298,0.023255814,0,0.223958333,0.225296443,0.077617329,0.17076412,0.149092314,0.181151024,0.065276168,0.518936877,0.209302326,0.031229236,0.133459153,0.06120248,0.05970998,0,0.385858586,0.168062686,0.139534884,0.084385382,0.07641196,0.124290732,0.097271008,,,,,,,,,0.156,0.357,0.738,0.73,0.345,0.345,0.241,0.577,0.27,0.108,0.157,0.245,0.174,0.358,0.113,0.351,3.782729564,2.564183435,2.649459843,,,29440,31931,,0,0.175,1_Low,0.248977349,,-0.241237113,0.22439759,-0.442708333,-0.156864242,-0.087377961,-0.08200125,-0.5,-0.25009138,-0.053187857,,-0.241237113,12/5/22 9:15
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Outlying,2015,ZCTA5 37036,37036,5559,38.3,40.2,35.7,2.62,2.54,2.91,38150,38174,47917,,681,27.9,75600,123200,169200,0.919230077,0.05756431,0.000899442,0,0,0,0.02230617,0.011153085,0.880780347,0.883428347,0.834375,0.077492775,0.076272852,0.128125,0.011380058,0.011008453,0.021875,0.957006656,0.75093985,0.24906015,0.074000987,0.036363636,0.283516484,0.395667047,0.122302158,0.27676369,0.271117166,0.116076294,0.016348774,0.527380365,0.224928367,0.103868195,0.139413564,0.173120301,0.170820669,0.0625,0.36,0.198795181,0.153922052,0.098174642,0.044893932,0.264118976,0.163591867,,,,,,,,,,,,,,,,,,,,,,,,,,3.229357798,3.2273275,2.571112549,,27240,10934,20677,,,,,,,,,,,,,,,,,12/5/22 9:15
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Outlying,2020,ZCTA5 37036,37036,6437,39.5,41.8,38.1,2.89,2.79,3.3,47500,47537,,,725,32,117700,184200,255100,0.934130806,0.032779245,0.006835482,0,0,0.000932111,0.025322355,0.01491378,0.883120969,0.898416442,0.672985782,0.048135913,0.038409704,0.099526066,0.007550731,0.006907008,0.033175355,0.957122883,0.775361143,0.224638857,0.062324274,0.027985075,0.428571429,0.234965035,0.108108108,0.213683224,0.168180759,0.113207547,0.026787794,0.611059044,0.233364574,0.078256795,0.183315209,0.225183974,0.236641221,0,0.182438193,0.195909755,0.141518276,0.065135895,0.035613871,0.184061029,0.155818861,,,,,,,,3,0.144,0.389,0.757,0.726,0.346,0.316,0.278,0.519,0.275,0.126,0.194,0.292,0.183,0.383,0.132,0.364,3.808460073,3.877894737,3.874876412,,,29000,18537,,0,0.367741935,2_Mod,0.245271651,,0.064610866,0.49512987,0.145054945,-0.063080466,0.052063673,0.065820553,-0.0625,0.648536939,0.647548912,,0.064610866,12/5/22 9:15
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Outlying,2015,ZCTA5 37037,37037,6651,29.7,29.9,26,2.94,2.94,2.98,64050,67208,35417,39135,882,22.1,110600,142600,240500,0.927078635,0.042850699,0,0.001202827,0,0.019545933,0.009321906,0.030371373,0.7973427,0.78410028,1,0.127214417,0.137390731,0,0.02932193,0.029853208,0,1,0.872801083,0.127198917,0.022576361,0.026124819,0.144366197,0.336265223,0.167002012,0.274900398,0.051982148,0.246521397,0.072985035,0.631252767,0.41924592,0.151378728,0.059539919,0.065561417,0.070731707,0,0.272727273,0.097880018,0.05312085,0.043824701,0.018149624,0.093068711,0.120733724,,,,,,,,,,,,,,,,,,,,,,,,,,2.226385636,2.121771218,4.026315046,3.643797113,35280,31928,137,,,,,,,,,,,,,,,,,12/5/22 9:15
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Outlying,2020,ZCTA5 37037,37037,8570,35.8,35.3,54.6,3.27,3.22,3.79,89756,88171,96420,,1310,17.7,167400,247000,379600,0.916686114,0.055192532,0,0,0,0,0.028121354,0.016919487,0.889698109,0.894858315,0.761099366,0.073064725,0.064495448,0.238900634,0.003054152,0.003333761,0,1,0.900816803,0.099183197,0.032849503,0.06324473,0.169642857,0.173733195,0.080434783,0.156990069,0.073229514,0.243233222,0.047830923,0.745989305,0.333460657,0.026355997,0.10571762,0.013108614,0.013537676,0,0.06401766,0.09375,0.087471352,0.070664629,0.027119939,0.21675282,0.053923872,,,,,,,,3,0.171,0.31,0.694,0.723,0.395,0.43,0.196,0.61,0.261,0.085,0.119,0.196,0.164,0.379,0.089,0.332,4.230680106,2.751905165,2.801374602,2.561709189,,52400,35771,44020,0,0.058064516,1_Low,0.311912272,1.722421436,0.485260771,0.732117812,0.02527666,-0.11791033,-0.052452802,-0.057194032,0,0.525519529,0.679603384,-1.464605857,0.485260771,12/5/22 9:15
17300,"Clarksville, TN-KY",Central,2015,ZCTA5 37040,37040,47081,30.2,30.6,30.8,2.68,2.84,2.47,46293,48646,37912,42271,831,28.6,96100,141700,179300,0.717338204,0.209659948,0.005692317,0.013041354,0,0.015441473,0.038826703,0.089632761,0.731307305,0.736335562,0.69557649,0.158990142,0.152100261,0.194347737,0.077827041,0.076964591,0.082940815,0.966164695,0.59248593,0.40751407,0.072050347,0.046197039,0.430984043,0.281597118,0.093262411,0.316433361,0.108368157,0.242827545,0.089440601,0.478473121,0.360761736,0.165810452,0.077122406,0.205925601,0.175269047,0.309854673,0.238542242,0.151079301,0.18650747,0.107693213,0.068050818,0.205112961,0.123456508,,,,,,,,,,,,,,,,,,,,,,,,,,3.060937939,2.912880812,3.73760287,3.352179982,33240,15406,4672,,,,,,,,,,,,,,,,,12/5/22 9:15
17300,"Clarksville, TN-KY",Central,2020,ZCTA5 37040,37040,52736,31.3,32.6,29.2,2.63,2.72,2.51,54348,60011,51964,45527,895,28.1,127400,178700,228600,0.658335862,0.240917021,0.003754551,0.019417476,0.006409284,0.012856493,0.058309314,0.093882737,0.801322594,0.821292333,0.785754257,0.103712105,0.087795929,0.118634583,0.060920048,0.062752977,0.052522184,0.967138198,0.60474874,0.39525126,0.05182203,0.021921737,0.43679163,0.260724441,0.057432432,0.299525137,0.077348576,0.276635629,0.112012538,0.488851037,0.221275937,0.094972644,0.087663076,0.172138735,0.143023673,0.227487758,0.229212016,0.15508279,0.156704862,0.093114483,0.068803551,0.194400401,0.087767185,8,,4,19,,,14,73,0.151,0.328,0.692,0.733,0.303,0.332,0.233,0.598,0.283,0.105,0.16,0.258,0.19,0.387,0.106,0.394,6.577724341,3.288069478,2.977787406,3.438919252,3.925143322,35800,24211,16164,0,0.09516129,1_Low,0.233626609,0.370647816,0.077015644,0.261115032,0.005807588,-0.016908224,-0.033786866,-0.032245374,-0.082366914,0.227131539,0.064906593,-0.298683618,0.077015644,12/5/22 9:15
17300,"Clarksville, TN-KY",Central,2015,ZCTA5 37042,37042,73433,27.7,28.4,26.5,2.8,2.89,2.7,45269,48130,41407,51628,875,29.2,97400,126200,163100,0.598109842,0.28165811,0.005855678,0.028270669,0.007340024,0.020426784,0.058338894,0.110495281,0.728529739,0.730659026,0.728922774,0.113090606,0.103687656,0.134923758,0.133324069,0.142474433,0.111460895,1,0.560510942,0.439489058,0.043519756,0.010572315,0.449949866,0.294059137,0.109532828,0.342966215,0.077987838,0.190119017,0.04720441,0.521931666,0.341214484,0.210893425,0.061974861,0.173529693,0.151468174,0.241024646,0.214678093,0.140261585,0.164840618,0.120366482,0.072036648,0.185890987,0.130762857,,,,,,,,,,,,,,,,,,,,,,,,,,2.787779717,2.62206524,3.047793851,2.44441001,35000,13130,6407,,,,,,,,,,,,,,,,,12/5/22 9:15
17300,"Clarksville, TN-KY",Central,2020,ZCTA5 37042,37042,80661,29.3,29.7,30.1,2.71,2.87,2.5,55184,57791,55381,50602,972,27.4,111900,148700,191500,0.587024708,0.271345508,0.006905444,0.02627044,0.002045598,0.030262456,0.076145845,0.140538798,0.778086693,0.768161406,0.809923487,0.091216985,0.09133882,0.078321354,0.105964868,0.115876324,0.087363784,1,0.588152887,0.411847113,0.039421107,0.018472906,0.416126601,0.246889522,0.100031556,0.306672039,0.071540163,0.233448982,0.059691196,0.492965313,0.243947483,0.119270676,0.065769083,0.142887349,0.126236208,0.150621686,0.247125353,0.165111001,0.124105974,0.082233639,0.060810584,0.228582173,0.090922521,9,4,3,7,,,31,44,0.157,0.306,0.669,0.725,0.298,0.348,0.227,0.599,0.278,0.097,0.149,0.252,0.191,0.386,0.097,0.4,6.220633522,2.694621629,2.57306501,2.685036384,2.938619027,38880,18911,16501,0,0.046774194,1_Low,0.200727197,0.33747917,0.110857143,0.178288431,-0.033823265,-0.036294176,-0.030642343,-0.025231966,-0.09040296,-0.093158087,-0.04900023,-0.362757467,0.110857143,12/5/22 9:15
17300,"Clarksville, TN-KY",Central,2015,ZCTA5 37043,37043,43755,36,36.6,34.7,2.66,2.77,2.42,60210,62991,46371,50313,835,26.8,131000,176800,258500,0.835241687,0.096149012,0.007884813,0.024065821,0.00070849,0.015632499,0.020317678,0.062712833,0.79791546,0.804566134,0.763453719,0.136745802,0.128661784,0.205453241,0.042339317,0.041111851,0.022721837,0.987932808,0.723714345,0.276285655,0.036998276,0.009497965,0.408704453,0.245467225,0.076675446,0.259603546,0.056702823,0.340112641,0.119941594,0.54340064,0.354784456,0.111356997,0.130910753,0.110732499,0.106467772,0.119047619,0.275752477,0.121106611,0.09141837,0.049125831,0.03305836,0.109666264,0.092209669,,,,,,,,,,,,,,,,,,,,,,,,,,2.936389304,2.806750171,3.812727782,3.514002345,33400,29591,12971,,,,,,,,,,,,,,,,,12/5/22 9:15
